symbol,GSM1559299,GSM1559300,GSM1559301,GSM1559302,GSM1559303,GSM1559304,GSM1559305,GSM1559306,GSM1559307,GSM1559308,GSM1559309,GSM1559311,GSM1559312,GSM1559313,GSM1559314,GSM1559315,GSM1559316,GSM1559317,GSM1559318,GSM1559320,GSM1559321,GSM1559322,GSM1559323,GSM1559324,GSM1559325,GSM1559326,GSM1559327,GSM1559328,GSM1559329,GSM1559330,GSM1559331,GSM1559332,GSM1559333,GSM1559334,GSM1559335,GSM1559336,GSM1559337,GSM1559338,GSM1559339,GSM1559341,GSM1559342,GSM1559343,GSM1559344,GSM1559345,GSM1559346,GSM1559347,GSM1559348,GSM1559349,GSM1559350,GSM1559351,GSM1559353,GSM1559354,GSM1559355,GSM1559356,GSM1559357,GSM1559358,GSM1559359,GSM1559360,GSM1559361,GSM1559362,GSM1559364,GSM1559365,GSM1559366,GSM1559367,GSM1559368,GSM1559369,GSM1559370,GSM1559371,GSM1559372,GSM1559373
AAMDC,9.726706249,9.166508339,8.396174951,9.819790224,9.303027551,9.066851744,9.41838026,8.69942014,9.801617012,8.131483498,9.369014567,8.65794624,8.310020924,8.672889296,8.877919357,9.45796009,8.874788656,8.993385221,8.026069284,8.946143875,10.05086855,8.991647799,8.716327076,8.900149893,8.778538016,9.458126566,8.637284921,9.321811621,8.755957566,8.931354485,9.126290713,8.475258695,8.775109896,8.953463463,8.100249847,9.158450519,8.086877355,9.036777021,9.614183296,9.061963566,8.830600441,9.392618525,9.034092628,8.775018629,8.556172739,9.271235733,9.285929835,7.982963784,8.560282391,8.249691634,9.283302925,9.231524407,8.451720328,8.835814761,8.91834405,8.273865576,9.180651843,9.050984549,9.679562707,9.33284806,8.729299557,9.006588176,8.683184046,9.174966613,9.248757177,9.763879274,9.813049373,9.013333805,9.263248476,9.309155437
AAMP,10.10549171,9.936819959,10.20300517,9.94682998,10.24508304,10.02813618,10.17198479,9.72028942,10.58164171,10.51676898,10.42701656,10.52963465,9.972001126,10.5789612,10.40009154,10.68162604,10.13783024,10.11713088,10.57078855,10.63495501,10.15418241,10.22362956,9.89660351,10.23736577,10.14825256,10.17093714,10.44284495,10.44414531,10.08370389,10.10612759,9.696177298,9.630817751,10.189691,10.60369,10.13434416,10.65128079,9.65336914,10.19228413,10.34853121,10.32465524,10.23110392,10.36126662,9.776893096,9.952551769,10.32638884,9.877841349,10.00656595,10.46596118,10.03026534,10.28554052,10.02160118,9.841206591,10.3411408,10.31990004,10.33062271,10.24967918,10.31789725,10.47783811,9.76724635,10.46810252,10.16320047,10.02592301,10.06648501,10.51071404,9.548233774,10.44482185,10.49595273,10.02518719,9.93110489,9.754135968
AANAT,5.807341419,5.790851865,5.910287796,5.552510565,5.371882139,5.778183164,5.576177969,5.564725261,6.085242595,5.786559971,5.819528251,5.892235167,5.652095774,5.908398983,5.984823486,5.485010059,5.896188753,5.914149902,5.81821102,5.857035415,5.81821102,5.816252313,5.899988012,5.930309978,5.949367753,5.950951127,5.698320745,5.689218589,5.908938483,5.60381375,6.035857393,5.805540517,5.665646347,5.943942757,5.993795943,5.840627093,5.774667765,6.044112548,5.727808785,5.705279833,5.891472184,6.028848072,5.902853953,5.81368846,5.801975134,5.683228299,5.593952134,5.79667883,5.862715029,5.688391979,5.930298108,5.935143763,5.989759536,5.762222942,5.955137578,5.907017402,6.131635172,5.942382187,5.90523236,5.634818617,5.798307836,5.845060981,5.536563324,5.807598441,5.747508834,5.559220751,5.880887519,5.81804813,5.514551584,5.628509274
AAR2,9.83211999,9.571832816,9.456876186,9.554006891,9.654816783,9.373120793,9.414203108,9.860055293,9.577052268,9.298110615,9.638716107,9.497222782,10.03054401,9.362923411,9.229945668,10.24977588,9.561768682,9.621764784,9.070429758,10.14383896,9.5919254,9.502880481,9.313001142,9.630233089,9.478793193,9.554430905,9.766523823,9.779858583,9.535821792,9.486059298,10.00208854,9.312904153,9.523752451,9.583625582,9.193288057,9.596467941,9.433486929,9.468816577,9.654203206,8.983308776,9.603904783,9.041389061,9.709762938,9.721609707,9.53556034,9.589803393,9.454333184,9.155983357,9.449108973,9.327714877,9.459502579,9.402920574,9.643964457,9.536175111,9.499948235,9.410863236,9.44278734,9.506390156,8.72304677,9.467539955,9.549586429,9.463543598,9.383066219,9.251303225,9.579488061,9.46212535,9.812595447,9.521724317,9.530449021,9.742460783
AARS,10.53958686,10.55768451,10.72487823,10.6214487,10.14214926,10.13696786,10.54782918,10.65587753,11.29536073,10.3466698,11.36078413,11.19784165,10.76070544,10.15734335,10.36916233,10.42731474,10.6060835,10.7248776,10.76786938,9.723993471,11.6253232,10.23702492,9.669000543,10.31626397,10.05679528,10.86095031,10.54617303,10.6357299,11.5119655,10.82055927,10.45992853,10.51508633,10.43891329,11.42645391,10.735248,10.9280451,10.2318264,10.10936035,10.58903323,10.36914665,10.8938072,10.10691511,10.01943602,10.37070403,10.01570715,11.26851812,11.05845181,9.95737745,10.57385196,12.20982905,10.29367651,10.39103755,10.43437693,9.853665999,10.44580827,10.67627581,10.83509074,11.05928397,9.532046504,10.80194293,11.05554771,10.90034904,10.43168045,9.955244373,10.87904773,11.51115365,10.50737452,11.50138692,10.7033803,10.82275585
AARS2,8.329919299,9.070058035,8.467821707,8.094086668,8.739234767,8.600616697,8.604823303,9.37559955,8.560430701,8.547397253,9.181022132,8.327980222,8.92231526,8.480848388,8.635458019,9.640677401,8.669172098,9.151174978,9.414645419,8.942199904,8.880904577,8.518560813,8.476761659,9.298740428,8.916872108,8.712894467,8.827829635,9.085243983,8.708882331,8.635069702,8.47999052,8.504445165,8.564616974,9.245100084,8.625714879,9.295982205,8.240539482,8.411414634,8.815341026,8.71311371,8.560585079,8.939581012,9.076437891,8.831140088,8.586074246,8.086059115,8.324518228,9.613018503,8.919479636,8.260566186,8.545929642,9.230083872,8.653673534,8.728615979,8.835440321,9.018186,8.863420756,8.611918731,9.027460215,8.822080583,8.547516036,8.462643123,9.087703522,8.552466211,9.509071694,9.295647421,9.03703226,8.90908288,8.987974391,9.096710442
AASDH,8.833003499,8.936147372,8.365690894,8.127105168,9.613307729,8.280101288,9.007627145,8.738639022,8.825821105,9.015534041,9.062975053,8.853659773,8.499166842,8.688060863,8.848553484,8.717937719,8.830612316,9.061449366,8.779629514,7.881218789,9.06118269,9.003352912,8.92067513,8.730013584,8.003539223,8.730223379,8.337013947,8.607802953,9.009175304,8.807102438,7.802632875,8.786175119,9.402912267,9.05162624,8.306406301,8.822988435,8.254438925,8.520260503,8.870536348,7.689529321,8.911268628,8.241043189,8.660801146,8.936404401,8.594785962,8.059092633,8.667823741,8.653613694,8.237313673,8.526123874,8.992249273,8.979309073,8.537120731,8.803256599,8.597487178,8.435749826,8.910099704,9.176001675,7.423265155,9.132822269,9.204536535,8.791484837,8.230686247,7.792961927,10.37625122,9.093692107,8.744226464,9.130131986,8.718212855,8.523374611
AASDHPPT,10.47463786,10.37230416,10.37530837,10.5692309,10.92481592,10.13057269,10.61861207,10.49817943,10.47079978,10.6009496,10.68159343,10.19300645,10.19502167,10.69085613,10.95046752,10.12741592,10.65680558,10.83234038,9.81908286,10.37416728,10.4837942,10.38009847,10.23287812,11.35516697,11.54859653,10.51160445,11.16276203,10.54361721,10.99154406,10.57005073,10.53638119,10.44106612,10.75411767,9.87493825,10.45974359,10.92200525,10.16185652,10.87156291,9.757127144,10.43641141,10.50653733,10.42758325,10.7117269,10.57121034,10.32463254,10.75846647,10.79679528,10.48743869,10.7354302,10.15742983,10.48198415,10.31620274,10.5518511,11.70575642,11.21741113,11.09648445,10.45544969,10.1717734,9.999594293,10.1804442,10.11731752,10.32689905,9.980092255,10.53659957,11.6218556,11.06817385,11.10983173,10.97897678,11.34383731,10.52420078
AASS,5.732220209,6.379405315,6.260489085,5.535227051,6.551304439,6.067345726,6.256017852,6.629024959,6.394474023,5.743244197,6.233251036,5.600994151,6.742572744,5.413900533,5.560443477,6.438690393,5.707154171,6.525255237,6.183245757,6.120129263,6.141622091,6.011563465,6.16213473,6.168991484,5.862205746,6.573542827,6.884874234,6.4313904,5.785198498,6.619369124,5.682344246,5.823414298,6.008300968,5.399375822,6.19030154,6.800298125,5.89600145,5.218291784,6.121400656,5.946867436,5.99305299,6.305461823,5.834530009,6.165805366,5.345394713,5.705616237,5.81807877,6.823934407,6.511843188,7.120164776,5.715410414,6.315190937,5.952495325,5.352491659,5.941340847,6.280042681,5.351580043,5.682146812,6.384023986,6.398544104,5.952916356,5.910498135,6.509013658,5.702574618,6.0724298,6.61507891,5.999575344,6.07184828,6.330476018,6.279008971
AATBC,7.965483805,5.426659107,5.806833253,6.868258989,5.28409322,5.53274577,6.624955977,6.033253057,5.456464966,5.649051182,5.961935204,6.334893319,5.832910764,5.806508055,6.441273969,5.688649894,6.534007193,5.859617207,5.799751034,5.714620107,5.531470964,6.137217384,6.039300542,5.566314559,5.131909715,6.158685471,5.516444001,5.905523335,6.225736682,6.677939045,6.545598243,5.680638214,5.531902463,5.929502597,5.656722765,6.744871343,5.638708072,6.264973473,6.145491856,6.184714628,5.875625754,5.683108083,6.227403704,5.865434795,5.718741,7.071932651,5.602933599,5.799223365,6.444615669,6.763424531,5.762025222,6.478952811,5.881559497,5.351111988,6.485429377,5.741727357,5.698690709,5.982709213,5.745485549,5.661819303,5.364218843,5.951619169,6.043447606,5.650198573,5.840533561,5.979782925,5.841589866,5.886122001,5.93803226,5.888385483
AATF,9.906611804,10.0690548,9.540338194,9.878766715,9.876934603,10.13272453,9.111389234,9.764102456,8.717819995,9.191673624,9.134629321,9.087450908,9.527598723,9.229391676,8.954639019,10.53927581,9.740697428,10.17726614,9.357449282,10.13295759,10.10381419,9.597633352,10.3307723,9.824455088,9.470184,9.608575068,10.12941268,9.900366922,9.140481272,10.2648057,9.651717967,9.562355187,10.14705824,9.226848421,8.905931513,10.42493712,10.08465684,9.952997225,10.01770681,10.05523279,9.781775112,9.626687911,9.801064296,9.387479562,9.642376435,9.839097229,9.366060014,9.613754625,9.698312134,9.358746875,9.567395122,10.0898327,9.553052623,9.893713264,9.370248606,10.26491837,9.756063798,9.226557741,9.803366553,9.512339226,9.675972915,9.636974608,10.39347273,10.04186726,10.1168093,9.765291586,10.08450736,9.572521504,9.493912457,9.393999223
AATK,8.071183769,8.095223014,8.455679745,7.724136091,7.622363681,8.148607844,7.959112336,7.902419164,8.251903528,8.228031486,8.239576169,8.234529533,7.997154516,8.626541278,7.692008635,7.600555033,8.349240676,8.38264187,7.92414955,7.908031437,8.278826168,7.915665432,7.823798535,8.129444583,8.506348509,8.03810933,7.961488259,7.901231728,8.481824644,7.682238836,8.353633735,8.293035294,7.901401589,8.631577021,8.430262239,7.965535395,7.910229742,8.600427057,7.724742883,7.976649506,7.954458104,8.247317708,8.33150298,7.742455478,8.227445189,7.784226362,8.179079735,7.971154808,8.051070643,7.460706823,8.033795013,7.992763352,8.183649437,7.974317364,8.259678518,8.052756739,8.578230256,8.310102824,8.138115608,7.837180208,7.775487033,8.022717246,7.686652925,7.848235189,8.180249743,7.800681613,7.713625577,7.899569217,8.114067422,8.710442119
ABAT,7.226058938,7.199673856,6.521189461,8.256712695,9.138339736,8.732696524,6.626097997,6.550435875,6.44558573,6.581458086,7.216108738,5.700931245,7.647255145,7.733313682,8.237463844,9.737565044,7.246022955,8.741546515,7.734663369,8.31925158,6.992993555,7.434172606,7.399706472,8.391029592,8.0693382,8.603020892,7.66757445,7.768839583,6.773899001,8.076556602,7.329982843,7.227553378,7.891424975,5.987595196,5.995670901,9.510599055,6.737062915,7.639471499,7.211457288,7.035514587,7.666555736,6.895178012,6.742041938,7.165907544,7.929929389,6.124665783,7.971344741,10.44988863,9.114469243,8.29537084,8.456866848,7.672698188,6.916935637,9.321306757,5.983437122,7.700748147,7.489405905,7.226272152,6.507672939,7.540962905,8.083726619,6.798264877,8.06654511,6.654778407,6.739812557,6.902528612,8.575984196,7.786563219,8.545856247,8.047727572
ABCA1,10.76689922,10.63908753,10.86825847,9.08616772,8.883144466,9.868028258,9.674183093,10.42553419,10.40382504,9.798580306,9.687819463,9.382791668,10.34253347,9.142858716,10.02959282,9.782041595,10.67325627,9.887369651,9.376741578,9.355747222,9.677064687,10.67444415,10.30874176,9.656696315,9.154001284,9.404369249,8.240657524,9.64214177,10.36969632,10.30468684,10.54527279,9.871965683,9.530588165,8.368406956,10.39884657,10.53789866,9.73286152,9.791118492,9.154455103,8.858148477,10.30946387,9.652581747,10.21129788,9.96890187,9.824119593,9.658214289,8.315596174,9.28576586,9.874780038,9.745583652,9.312559904,9.545844582,9.419121368,9.574143942,9.591431249,9.087929586,9.916103776,9.676305862,10.13437865,9.666798187,9.966407267,10.06318075,9.987009159,8.707458322,9.378437945,9.429966274,9.802760194,9.863207488,9.957255572,10.12959417
ABCA11P,7.415163551,7.426929665,6.62641524,6.779812,8.146734716,7.079242551,7.216510525,7.894583835,6.874083027,7.476915168,6.950495499,6.696765275,6.723296772,7.092312257,6.805370908,6.99708618,6.719439514,6.885812911,6.39242829,7.142639003,7.146477954,6.683640732,7.658297846,7.960540365,6.914925905,6.940928842,8.336128891,6.709971077,7.686066617,7.342021148,6.779669331,7.402014157,7.081461316,7.314541433,6.844572591,6.928834517,7.577939622,7.089563184,7.530481622,6.742153609,6.689561025,7.032017722,7.310592872,7.673323663,7.552635121,8.052101131,7.04833237,7.239572739,7.163651898,6.971913758,6.886274266,7.71635971,8.156261398,7.354382685,7.142639003,7.373316609,7.698888866,6.886283132,6.745770661,7.903209756,7.602171852,7.179842896,6.205508234,6.956648979,7.575747886,6.881092566,7.221102556,6.344326977,6.922287489,6.912802588
ABCA12,3.989471352,4.077324018,4.200286657,4.159026481,4.914071507,3.926540341,5.303054536,3.94277087,4.088419765,3.892681542,4.047779575,4.030314135,4.097315566,4.061744341,4.272792438,4.038506264,3.799480582,3.926551818,4.522324307,4.136305473,4.113927454,3.840923047,3.806900289,3.913838948,4.082771463,3.956132363,3.996578698,4.141649977,3.931309974,4.41338887,5.345835832,4.033379123,3.913323811,4.105550233,3.788454707,3.804007989,4.376262477,4.154425186,4.642228801,3.950856313,4.089955019,4.074437902,4.007204144,4.078459949,4.201152862,4.370035646,4.111988062,4.135630372,4.014669451,5.088502927,4.224918403,4.097315566,3.890070408,4.194211612,4.139548905,4.17412479,4.231001783,4.413099354,4.264321048,4.168442326,4.367188389,4.502635122,4.264860778,4.871099592,4.22166141,4.062358516,4.12236258,4.129344662,4.183649425,4.220626807
ABCA13,3.334679008,3.748422096,4.092266066,3.557380243,5.808276751,3.897385358,4.817309373,4.490307319,3.741004522,3.773482625,4.169411242,3.487909811,3.866267539,3.937555635,3.372355671,4.378149095,4.08010325,3.611469489,3.688946141,3.704128215,3.761302659,4.009574318,3.892009261,4.135279005,3.694801985,3.942952687,3.611098541,4.336966145,3.524429118,5.727282326,3.760992348,4.380874797,3.737460726,3.664650284,3.875357816,3.834637899,4.166471263,4.737606018,4.504494518,3.821079936,3.771209908,3.954336197,3.727220058,4.247284145,3.832602847,3.804995739,3.68310694,4.000891146,7.221317567,3.642290733,3.785657154,3.865544395,4.437928776,6.481451875,4.078563343,4.347511707,3.702586013,4.14926615,3.630751379,4.372667968,5.42808054,4.091934775,5.544315658,3.691535405,3.464121209,3.697469865,5.707805416,3.927849254,5.008073879,4.903865389
ABCA17P,7.26267242,6.073987702,5.355356125,6.509069705,5.158385388,6.753496425,5.32551068,7.098030669,5.696010673,5.646117743,8.711849422,5.281433265,5.613357805,5.678043081,7.59032825,7.282079736,7.209027475,7.144990411,5.42787265,7.280928628,8.425490502,5.676470515,7.232465899,7.732241114,6.284857695,5.575202429,7.376283758,5.378036914,5.45800631,6.44071505,7.864713298,6.203141948,7.11769246,5.752044331,6.101195059,7.528675209,6.773579632,5.961573733,5.498132571,6.173880014,6.682737349,5.872778315,6.40406471,5.820132343,7.234072973,6.807620768,5.178028596,5.6686708,6.120517422,5.486266501,6.241111173,6.746214691,6.939963502,7.490612977,5.697130084,7.633309033,6.722606868,5.744339137,6.112607507,6.025472967,6.523408555,6.358495192,6.699708675,5.615911923,7.253495081,6.432486619,5.655401503,6.605652055,5.507092814,6.417058119
ABCA2,8.38015173,8.348933764,7.79102178,8.189968306,9.343108818,7.382884458,8.245205578,8.008286162,8.227713058,9.461776193,8.877568018,7.985067811,8.863898882,8.053060602,9.487998787,8.794767385,8.446727004,8.019476909,8.130492698,9.094664556,8.221961258,9.113447644,9.574772554,8.638723672,8.045322723,8.763963041,9.433319624,8.050348219,8.902200597,8.604293612,7.900030302,8.110569093,7.936974701,8.823825936,8.776436334,8.315767034,9.487651294,7.832142132,9.299266006,8.325329209,8.756023003,8.538086034,8.981325498,8.715765949,9.221507914,9.448981943,9.163969568,7.706455998,8.471956983,7.474350332,8.089826399,8.784116562,8.466746112,8.542584849,8.95153224,8.455728638,10.06708352,8.856454546,8.1880747,8.309742627,8.918462378,8.51963429,8.780683726,8.329874561,8.187511736,8.732741014,7.932871719,8.221577565,8.222655341,7.973682078
ABCA3,8.807896039,7.708732826,7.592098594,7.978197388,6.705941249,8.333228395,6.940201556,8.259354858,7.360495587,6.969416866,8.81773993,7.906146102,7.675171305,7.353508045,8.63732967,7.520103927,7.624570434,8.346652721,8.807239164,8.480626935,9.49966809,7.602162421,8.456635674,8.565771466,7.340709409,7.42589637,8.054237455,7.883594885,7.27335321,7.74713998,8.205532453,7.683741299,8.495853769,7.288748321,8.230729709,8.341695693,7.72594731,7.981330579,8.032196336,7.091556185,8.090217666,7.426722595,7.645685763,7.670664754,7.676099456,8.16049392,7.823410541,8.136554575,8.188735168,7.00888357,7.195441421,8.408641536,7.280369354,7.809342438,7.991730623,7.704003626,8.14547403,7.729072014,7.774800014,7.813356943,7.605664744,7.918196433,8.370364206,8.174837929,7.888613606,8.19816534,7.872937085,7.836832961,6.937838281,7.164022893
ABCA4,7.776364531,8.03579589,7.545054395,7.208526989,6.950033661,7.236162455,7.064408215,7.016428136,7.79099108,7.125766672,7.795460286,7.320891003,7.380931084,7.397670861,7.730546213,6.910345213,7.610926285,7.396796108,7.364936119,7.476897211,7.871955869,7.358892621,7.718386774,7.646451724,8.300937713,7.21420206,7.756786968,7.031210558,7.569026088,6.795690367,7.705380682,7.315585419,7.113878959,7.522430592,7.133693366,7.593276852,7.378966536,7.779214689,7.696153636,6.80694634,7.075198649,7.244848578,8.280801298,7.037872708,7.455381442,7.281419125,7.07272366,7.17890914,8.161503464,7.75473275,7.415295839,7.699288061,7.664662615,8.246910149,7.333130565,7.789761402,7.448454344,9.023929446,7.586110218,8.03212312,7.288259901,8.283674607,8.86158498,6.783048418,7.334310956,7.700522332,6.713716889,7.358199897,7.43000059,7.226574424
ABCA5,6.745562905,6.121695105,6.170016604,7.250961331,5.550058036,6.644144932,6.852150863,7.152256416,6.577258332,5.572737593,6.338166313,6.749109457,6.494210977,6.211925323,4.839159466,6.339073144,7.337856464,6.343774181,5.647289166,7.17829753,6.221313489,6.565033726,7.089359479,5.949760041,6.564347345,7.167190731,6.27173267,6.492410593,6.590127274,6.729964696,7.594258788,5.883005021,7.471536443,5.616979141,5.932268915,6.292037696,6.56410365,5.862769907,7.40821921,7.4402014,6.950642501,7.498592937,5.727322009,6.644963587,6.259883768,6.544375901,5.770391031,6.611377148,6.466473622,6.026489554,6.845985586,6.882819985,6.62593541,7.252953403,6.162116098,7.678856578,6.791958225,7.125682733,6.725169016,6.330191097,5.497833331,6.376325684,7.390921656,6.181516486,6.733280722,5.589558801,6.468163812,7.241113432,6.955527336,6.913091116
ABCA6,5.452481057,6.07985259,5.196989963,5.885904131,5.733682341,6.586148034,5.475418291,6.613396308,5.297094305,5.745139808,5.384414419,5.571817083,5.461847572,5.811279897,5.281356185,5.549438866,6.578946329,5.441273099,5.645282692,5.714633002,5.916870355,6.382072661,5.674906283,5.392781177,5.848571836,6.102217303,5.752160461,5.569034798,5.559361906,5.733692032,5.923794862,5.743593185,5.921630919,5.249569132,5.373038088,5.625189403,6.264346455,5.360076762,5.892309818,6.139587468,5.954285587,5.593974695,5.734426242,6.100576027,5.626991958,5.537498779,5.629285733,5.640180848,6.289283005,5.586075338,5.808622182,5.750982887,5.871415605,5.504661848,5.4859722,5.759626524,5.641561182,5.498523831,5.779255483,5.964274644,5.326016913,5.980077048,5.270434432,5.764680325,6.960360464,6.233466216,5.593071376,6.290519655,5.948376453,5.602348638
ABCA7,7.445214163,7.121317764,7.319060315,7.086180847,7.489143136,6.758950584,7.941288759,8.240409116,6.504234985,6.767861232,7.601343468,7.273067354,6.703432734,6.683712769,6.996385961,6.799336638,7.581752574,6.354813805,6.963143246,6.853434822,7.372375074,7.06480295,6.976923043,6.928061139,6.374885593,7.074593295,7.031780721,7.017230115,7.012118581,7.501578047,7.498727576,7.055892933,6.770659364,6.487304793,6.818927588,7.0728741,7.111154369,6.633007306,7.834014962,7.324969488,7.078544583,7.084143577,6.87367238,7.107668745,7.133610122,7.097830586,7.120055474,7.11793052,7.029905073,7.272147867,7.066461619,7.2997721,6.799930505,6.973886498,7.222520556,7.456577981,7.299216086,7.333829467,7.415104346,6.59615183,6.995773044,7.356333723,6.89131712,7.121237469,7.508532414,6.797811439,6.785068748,7.117097873,6.947125572,6.890348055
ABCA8,7.424462671,7.638099962,4.936793263,7.922256012,5.834842161,9.463109095,4.752298605,7.618544818,5.063416336,8.202126641,4.907444123,5.218427014,6.487523877,6.662626123,4.747837644,6.098613301,6.674443461,6.758809822,4.964703947,5.880154248,6.172859313,7.574106094,6.619521026,4.682710623,6.374638365,8.19130672,7.505361085,6.474220005,5.796261858,5.584881183,6.471019019,7.820135563,7.124168878,4.97663834,5.826045907,7.96577272,5.007245403,5.891720787,6.185997536,8.463173516,6.727225421,5.289472532,5.728866808,8.20722805,6.620669935,8.134010537,5.803061337,6.794495817,7.961797351,4.989787174,6.33330856,6.666139278,6.359642276,5.205300796,4.865166044,4.758928496,6.722606868,6.755420471,5.596804073,7.436353915,6.454189216,8.022006851,7.323392953,6.299501089,8.617737189,6.615247553,6.516540449,7.006475093,7.741710335,6.387994587
ABCA9,5.971938998,6.525127403,5.897483146,6.652733372,6.498267412,6.389504842,6.749230259,6.684257989,5.863420637,6.668923071,5.914669983,6.58557851,6.180475899,6.749716187,6.291266387,6.086578617,6.062134088,6.317189398,6.800320167,6.165364674,6.560138075,6.370426709,6.230275818,6.041000923,6.304237715,6.207365352,6.208142722,6.472192147,6.203660623,6.37674441,6.263251366,6.357563694,6.471608594,6.471034355,7.577083263,6.171884786,6.298329848,6.731895247,6.619848651,6.420248451,6.221312948,6.914690288,6.352421976,6.041530761,6.445785076,6.439869222,6.318474727,6.602251337,6.524308303,6.2035531,5.990638331,6.370733478,6.698863209,6.288273179,5.710911881,5.963045836,6.658972011,6.332075691,6.085015452,6.727045829,5.861139065,6.448378991,6.506593246,6.587256624,7.335185071,6.851439804,6.011893496,6.570654387,6.971837537,6.644231115
ABCB1,5.989898345,6.095712788,5.66447382,6.018065164,5.670580221,6.151699383,5.773754214,5.777598692,5.833876728,5.823567311,5.86351919,5.706489995,5.713382159,5.835116297,5.849633964,5.827379529,5.781316191,6.04770454,5.901446387,5.9081034,5.918227961,5.558363573,6.075877503,5.90518003,6.182563502,5.684647641,5.899059955,5.811533951,5.75670354,5.695413543,5.58831554,5.711980794,5.718928784,5.853533398,5.761792319,5.794940563,6.008752889,5.640852833,5.779947439,5.604934903,5.98956199,6.205394483,5.96487845,5.772371203,5.927912003,5.71254825,6.155510164,5.951930442,6.016391502,5.925745787,5.843564914,5.989734172,5.809288681,5.774256905,5.772270828,5.890396844,6.08035196,5.819216544,5.867955469,5.604830749,5.795133378,5.787401882,5.816024898,6.011874305,5.815698406,5.883698891,5.545792487,5.680870378,5.989438157,5.786196789
ABCB10,7.7148564,7.565761774,8.846736791,8.83775365,8.614970976,8.053277325,8.849915406,8.881139068,8.363276413,8.645941092,8.481610654,8.601069742,7.910021703,7.900518641,7.988557913,8.702335518,9.050083351,8.137316794,9.307837878,8.29934891,8.107016288,8.287778648,7.674269696,7.850089689,7.334127307,7.590282871,8.973184254,8.389790972,9.047684394,9.268155787,9.227863986,6.868094964,8.810697395,7.727547935,9.240439089,6.559234132,6.678612218,7.926337811,8.151058298,9.049665439,8.295628787,8.337258933,8.309816448,8.673853168,7.36971073,8.676035563,7.210395527,7.943811345,8.668223865,9.211095577,8.602437807,9.679533843,9.335474661,9.201115624,9.027786078,7.669674614,7.476825831,8.512909228,7.147374487,9.000000816,8.745267988,8.647836071,7.195860376,8.375330053,7.64058762,8.659861037,9.050664039,9.896912795,8.596988656,8.016887401
ABCB11,5.762310691,5.74058004,6.013139151,5.983467239,5.748498471,6.055654343,6.056405153,5.688327163,5.944348628,5.995504337,6.144141707,6.222355613,5.722064486,5.932080386,5.878384673,6.163253163,5.955357629,5.771447653,5.841455792,5.873587783,5.869463592,5.976761985,6.393618924,6.050647531,5.856623546,5.697344371,6.068293178,6.129959841,6.06990559,5.918163777,6.119675887,6.099518489,5.666810465,5.895928148,5.820134191,5.863450911,6.08027486,6.13178573,5.786372218,5.842845663,6.033119094,6.000434769,5.998570733,5.7202976,5.731898113,5.890051488,6.058706653,6.019982791,5.859012509,6.020583892,6.138376416,6.229493068,6.123830839,6.213088431,5.974720985,6.069780595,5.803404461,5.813890978,6.458494262,5.883766778,6.085183907,5.911149315,6.005642271,5.67714728,5.858155688,6.027389349,6.063240748,5.772533303,5.997575691,5.977182423
ABCB4,6.0150669,6.694253334,6.759903827,6.253006205,6.27540006,6.823284381,6.085273969,6.269771585,6.665123648,6.54032716,6.293818154,6.528519476,6.728708997,6.322474185,6.558026948,6.2937155,6.478334668,6.464745313,6.414493404,6.703078242,6.792990716,6.750272384,6.081645799,6.139956476,6.824231886,6.33521299,5.955282385,6.993210431,6.328471454,6.153844378,6.503483824,6.508871931,6.304869436,6.470581603,6.482757006,7.155722101,6.742549578,6.432638424,6.350563232,6.583448587,6.339291018,6.828706187,6.285183524,6.367224955,6.109358021,6.135056152,6.669441065,6.457877756,7.701905096,6.311669126,6.404049032,6.929386414,6.628989394,6.553506699,6.426333144,6.338035809,6.650649724,6.572899627,6.61402575,6.494396465,6.365939667,6.65503689,6.06309953,6.158014453,6.325241943,6.601023827,6.299902722,6.403441828,6.229275058,6.600669404
ABCB5,6.439226029,6.309776452,7.024146475,6.42773815,5.842845987,6.915883688,6.278791294,6.27425147,6.966882913,6.878868895,6.488560479,7.058399346,6.349286903,7.042041133,6.691668773,5.860382322,6.687449983,6.665858845,5.970477945,6.349882684,6.339244094,6.358868027,6.344967075,6.472181481,6.728878739,6.459271145,6.407262643,6.159438471,6.872037811,6.081188378,6.198040195,7.02344011,6.293776684,6.916484004,6.455631961,6.501398572,6.750633943,6.813057175,6.187353578,6.30461842,6.461136981,6.585944896,7.077090764,6.038961218,6.276119598,6.419050471,6.434788519,6.506993103,6.467246591,6.359180466,6.505895821,6.281486816,6.860215321,6.734715316,6.259452858,6.575963294,6.381453323,6.345174681,6.595102406,6.377576153,6.303029679,6.519858733,6.507402255,6.483483702,6.574371527,6.470278186,6.405820384,6.251299458,6.224462119,6.501398572
